date,idea,trend_score,mentions,engagement,sentiment
2017-11-01,Effective Altruism,15.19,183,46,0.378
2017-12-01,Effective Altruism,19.48,228,79,0.514
2018-01-01,Effective Altruism,19.1,189,95,0.66
2018-02-01,Effective Altruism,18.15,173,100,0.581
2018-03-01,Effective Altruism,22.39,357,159,0.406
2018-04-01,Effective Altruism,21.3,191,149,0.808
2018-05-01,Effective Altruism,19.46,180,114,0.628
2018-06-01,Effective Altruism,21.93,229,91,0.643
2018-07-01,Effective Altruism,21.1,346,138,0.704
2018-08-01,Effective Altruism,22.9,209,90,0.353
2018-09-01,Effective Altruism,26.07,398,191,0.441
2018-10-01,Effective Altruism,27.48,437,83,0.649
2018-11-01,Effective Altruism,26.78,310,149,0.453
2018-12-01,Effective Altruism,25.67,279,87,0.517
2019-01-01,Effective Altruism,28.76,405,139,0.541
2019-02-01,Effective Altruism,30.03,429,176,0.397
2019-03-01,Effective Altruism,25.22,377,154,0.507
2019-04-01,Effective Altruism,29.98,461,196,0.66
2019-05-01,Effective Altruism,29.95,319,170,0.638
2019-06-01,Effective Altruism,32.82,465,136,0.684
2019-07-01,Effective Altruism,32.27,308,226,0.671
2019-08-01,Effective Altruism,33.05,419,220,0.599
2019-09-01,Effective Altruism,31.7,430,118,0.589
2019-10-01,Effective Altruism,33.25,325,223,0.58
2019-11-01,Effective Altruism,35.72,323,264,0.475
2019-12-01,Effective Altruism,34.29,344,201,0.426
2020-01-01,Effective Altruism,35.35,422,151,0.467
2020-02-01,Effective Altruism,32.18,510,184,0.511
2020-03-01,Effective Altruism,35.36,455,161,0.471
2020-04-01,Effective Altruism,31.73,466,192,0.6
2020-05-01,Effective Altruism,34.97,345,191,0.574
2020-06-01,Effective Altruism,36.38,338,261,0.587
2020-07-01,Effective Altruism,38.03,396,220,0.592
2020-08-01,Effective Altruism,34.75,384,138,0.693
2020-09-01,Effective Altruism,37.75,491,236,0.549
2020-10-01,Effective Altruism,40.19,635,175,0.671
2020-11-01,Effective Altruism,36.22,434,153,0.612
2020-12-01,Effective Altruism,34.66,442,165,0.686
2021-01-01,Effective Altruism,38.58,326,118,0.744
2021-02-01,Effective Altruism,35.49,308,261,0.619
2021-03-01,Effective Altruism,36.1,329,195,0.562
2021-04-01,Effective Altruism,39.46,563,256,0.562
2021-05-01,Effective Altruism,41.23,515,172,0.494
2021-06-01,Effective Altruism,35.35,354,225,0.49
2021-07-01,Effective Altruism,35.74,478,198,0.658
2021-08-01,Effective Altruism,36.21,470,178,0.434
2021-09-01,Effective Altruism,35.86,328,264,0.744
2021-10-01,Effective Altruism,40.69,561,213,0.532
2021-11-01,Effective Altruism,35.63,529,212,0.893
2021-12-01,Effective Altruism,35.79,387,110,0.467
2022-01-01,Effective Altruism,39.67,562,173,0.58
2022-02-01,Effective Altruism,37.46,377,262,0.508
2022-03-01,Effective Altruism,38.15,563,245,0.455
2022-04-01,Effective Altruism,34.23,550,185,0.678
2022-05-01,Effective Altruism,34.85,422,246,0.417
2022-06-01,Effective Altruism,33.7,352,175,0.469
2022-07-01,Effective Altruism,37.25,438,207,0.62
2022-08-01,Effective Altruism,37.97,399,179,0.639
2022-09-01,Effective Altruism,34.19,288,198,0.383
2022-10-01,Effective Altruism,34.53,479,153,0.62
2022-11-01,Effective Altruism,34.49,302,163,0.565
2022-12-01,Effective Altruism,31.91,324,234,0.44
2013-01-01,Environmentalism,26.91,1092,453,0.644
2013-02-01,Environmentalism,20.21,806,465,0.547
2013-03-01,Environmentalism,28.91,1020,488,0.567
2013-04-01,Environmentalism,20.31,733,426,0.549
2013-05-01,Environmentalism,16.19,538,162,0.608
2013-06-01,Environmentalism,30.64,1146,615,0.454
2013-07-01,Environmentalism,22.41,1019,521,0.654
2013-08-01,Environmentalism,33.0,1281,554,0.592
2013-09-01,Environmentalism,28.37,1360,410,0.518
2013-10-01,Environmentalism,29.41,1636,556,0.491
2013-11-01,Environmentalism,30.57,1179,697,0.651
2013-12-01,Environmentalism,26.98,1105,328,0.532
2014-01-01,Environmentalism,27.16,885,419,0.466
2014-02-01,Environmentalism,31.93,1245,378,0.504
2014-03-01,Environmentalism,27.39,1324,459,0.642
2014-04-01,Environmentalism,24.17,824,420,0.357
2014-05-01,Environmentalism,29.57,979,686,0.507
2014-06-01,Environmentalism,18.91,729,294,0.678
2014-07-01,Environmentalism,32.78,1669,582,0.53
2014-08-01,Environmentalism,33.0,1500,737,0.583
2014-09-01,Environmentalism,32.57,1785,463,0.68
2014-10-01,Environmentalism,32.56,1736,629,0.657
2014-11-01,Environmentalism,27.72,893,568,0.497
2014-12-01,Environmentalism,27.77,811,399,0.534
2015-01-01,Environmentalism,23.41,917,280,0.659
2015-02-01,Environmentalism,35.46,1511,597,0.663
2015-03-01,Environmentalism,26.67,1132,393,0.539
2015-04-01,Environmentalism,30.11,956,405,0.544
2015-05-01,Environmentalism,29.91,942,706,0.582
2015-06-01,Environmentalism,23.67,694,398,0.714
2015-07-01,Environmentalism,22.19,1150,487,0.678
2015-08-01,Environmentalism,29.33,1599,364,0.633
2015-09-01,Environmentalism,27.63,863,639,0.421
2015-10-01,Environmentalism,29.23,993,615,0.517
2015-11-01,Environmentalism,33.98,1037,722,0.523
2015-12-01,Environmentalism,30.76,1617,468,0.72
2016-01-01,Environmentalism,33.03,1812,548,0.521
2016-02-01,Environmentalism,32.11,1135,583,0.7
2016-03-01,Environmentalism,29.4,1073,617,0.482
2016-04-01,Environmentalism,26.99,1030,589,0.491
2016-05-01,Environmentalism,32.39,1363,347,0.608
2016-06-01,Environmentalism,32.0,1508,724,0.738
2016-07-01,Environmentalism,35.66,1502,824,0.525
2016-08-01,Environmentalism,31.73,1733,576,0.242
2016-09-01,Environmentalism,31.48,969,387,0.362
2016-10-01,Environmentalism,32.08,1616,686,0.586
2016-11-01,Environmentalism,29.66,1108,519,0.373
2016-12-01,Environmentalism,39.45,1522,843,0.446
2017-01-01,Environmentalism,38.56,1845,823,0.551
2017-02-01,Environmentalism,29.48,1593,320,0.256
2017-03-01,Environmentalism,37.88,1820,695,0.504
2017-04-01,Environmentalism,27.62,1373,457,0.41
2017-05-01,Environmentalism,39.27,1925,912,0.37
2017-06-01,Environmentalism,32.88,1216,456,0.454
2017-07-01,Environmentalism,37.44,1842,470,0.422
2017-08-01,Environmentalism,28.62,1430,644,0.606
2017-09-01,Environmentalism,31.87,1368,374,0.694
2017-10-01,Environmentalism,38.87,1673,758,0.506
2017-11-01,Environmentalism,34.53,1701,481,0.478
2017-12-01,Environmentalism,34.31,1745,610,0.5
2018-01-01,Environmentalism,43.58,1632,805,0.417
2018-02-01,Environmentalism,48.01,2422,749,0.395
2018-03-01,Environmentalism,44.08,2239,1042,0.353
2018-04-01,Environmentalism,37.13,1283,427,0.39
2018-05-01,Environmentalism,49.72,2390,758,0.746
2018-06-01,Environmentalism,37.59,1249,594,0.467
2018-07-01,Environmentalism,43.78,1340,818,0.197
2018-08-01,Environmentalism,46.39,2045,717,0.48
2018-09-01,Environmentalism,55.03,2941,605,0.359
2018-10-01,Environmentalism,52.15,1512,1212,0.557
2018-11-01,Environmentalism,47.81,2445,745,0.544
2018-12-01,Environmentalism,47.05,1985,684,0.557
2019-01-01,Environmentalism,56.01,2918,898,0.545
2019-02-01,Environmentalism,50.95,2630,648,0.505
2019-03-01,Environmentalism,55.03,2890,608,0.375
2019-04-01,Environmentalism,49.77,2465,584,0.541
2019-05-01,Environmentalism,58.61,3025,703,0.672
2019-06-01,Environmentalism,59.37,1955,739,0.768
2019-07-01,Environmentalism,53.53,1954,838,0.521
2019-08-01,Environmentalism,63.71,2216,1184,0.534
2019-09-01,Environmentalism,62.89,3068,1173,0.61
2019-10-01,Environmentalism,64.71,2090,621,0.729
2019-11-01,Environmentalism,61.32,2030,1402,0.492
2019-12-01,Environmentalism,64.63,3400,1386,0.633
2020-01-01,Environmentalism,65.25,3117,1532,0.451
2020-02-01,Environmentalism,64.99,3413,961,0.59
2020-03-01,Environmentalism,66.85,2133,1282,0.666
2020-04-01,Environmentalism,71.78,2812,863,0.395
2020-05-01,Environmentalism,71.63,2574,1530,0.487
2020-06-01,Environmentalism,63.19,1786,753,0.665
2020-07-01,Environmentalism,72.44,2605,1035,0.624
2020-08-01,Environmentalism,73.85,2853,1231,0.674
2020-09-01,Environmentalism,69.06,2112,1254,0.652
2020-10-01,Environmentalism,72.28,3170,1276,0.509
2020-11-01,Environmentalism,72.81,2820,806,0.814
2020-12-01,Environmentalism,68.02,1993,1066,0.566
2021-01-01,Environmentalism,70.47,3362,1613,0.183
2021-02-01,Environmentalism,75.13,3638,1665,0.516
2021-03-01,Environmentalism,70.28,3610,1273,0.494
2021-04-01,Environmentalism,76.29,3173,1361,0.645
2021-05-01,Environmentalism,77.74,4285,871,0.496
2021-06-01,Environmentalism,77.23,4139,964,0.682
2021-07-01,Environmentalism,80.7,3506,1068,0.617
2021-08-01,Environmentalism,72.55,2935,1207,0.43
2021-09-01,Environmentalism,73.75,2071,1485,0.533
2021-10-01,Environmentalism,74.46,3567,1209,0.457
2021-11-01,Environmentalism,73.06,3202,834,0.572
2021-12-01,Environmentalism,75.6,4102,1204,0.456
2022-01-01,Environmentalism,66.72,2978,797,0.559
2022-02-01,Environmentalism,74.52,4158,1521,0.517
2022-03-01,Environmentalism,68.32,3546,820,0.532
2022-04-01,Environmentalism,70.11,3835,1160,0.796
2022-05-01,Environmentalism,77.02,2863,1508,0.507
2022-06-01,Environmentalism,73.42,2363,946,0.318
2022-07-01,Environmentalism,77.14,3881,825,0.672
2022-08-01,Environmentalism,73.6,3681,1303,0.671
2022-09-01,Environmentalism,79.03,2681,820,0.313
2022-10-01,Environmentalism,73.78,3646,1333,0.466
2022-11-01,Environmentalism,67.05,2970,1371,0.602
2022-12-01,Environmentalism,75.9,2358,1089,0.613
2013-01-01,Epicureanism,7.53,57,15,0.241
2013-02-01,Epicureanism,8.97,75,16,0.473
2013-03-01,Epicureanism,10.04,74,19,0.149
2013-04-01,Epicureanism,7.95,47,13,0.398
2013-05-01,Epicureanism,7.49,50,12,0.267
2013-06-01,Epicureanism,8.47,59,18,0.266
2013-07-01,Epicureanism,6.53,30,11,0.395
2013-08-01,Epicureanism,12.41,81,21,0.341
2013-09-01,Epicureanism,5.05,36,12,0.368
2013-10-01,Epicureanism,8.67,43,26,0.416
2013-11-01,Epicureanism,12.38,93,28,0.26
2013-12-01,Epicureanism,8.38,56,11,0.227
2014-01-01,Epicureanism,8.02,66,11,0.17
2014-02-01,Epicureanism,7.72,34,22,0.201
2014-03-01,Epicureanism,8.11,43,14,0.654
2014-04-01,Epicureanism,11.25,76,15,0.449
2014-05-01,Epicureanism,5.0,27,11,0.138
2014-06-01,Epicureanism,11.63,84,27,0.141
2014-07-01,Epicureanism,5.75,42,14,0.358
2014-08-01,Epicureanism,8.1,38,14,0.366
2014-09-01,Epicureanism,7.81,50,10,0.366
2014-10-01,Epicureanism,9.88,63,29,0.269
2014-11-01,Epicureanism,5.54,32,9,0.285
2014-12-01,Epicureanism,9.69,79,23,0.339
2015-01-01,Epicureanism,12.85,99,32,0.31
2015-02-01,Epicureanism,6.11,44,14,0.034
2015-03-01,Epicureanism,9.25,67,16,0.272
2015-04-01,Epicureanism,7.58,47,13,0.198
2015-05-01,Epicureanism,9.79,79,22,0.321
2015-06-01,Epicureanism,9.0,64,25,0.658
2015-07-01,Epicureanism,7.72,56,22,0.344
2015-08-01,Epicureanism,10.01,78,14,0.262
2015-09-01,Epicureanism,12.68,68,19,0.411
2015-10-01,Epicureanism,8.72,66,25,0.358
2015-11-01,Epicureanism,10.57,53,27,0.35
2015-12-01,Epicureanism,6.58,37,18,0.373
2016-01-01,Epicureanism,7.29,41,11,0.547
2016-02-01,Epicureanism,10.18,85,23,0.164
2016-03-01,Epicureanism,12.23,95,30,0.357
2016-04-01,Epicureanism,10.01,72,24,0.189
2016-05-01,Epicureanism,8.71,63,17,0.367
2016-06-01,Epicureanism,9.37,61,11,0.19
2016-07-01,Epicureanism,6.9,56,16,0.25
2016-08-01,Epicureanism,10.64,67,18,0.265
2016-09-01,Epicureanism,11.23,65,23,0.417
2016-10-01,Epicureanism,8.6,42,25,0.41
2016-11-01,Epicureanism,8.59,64,16,0.151
2016-12-01,Epicureanism,10.1,74,27,0.307
2017-01-01,Epicureanism,8.73,51,13,0.215
2017-02-01,Epicureanism,9.5,41,23,0.149
2017-03-01,Epicureanism,13.87,107,41,0.274
2017-04-01,Epicureanism,9.21,39,13,0.263
2017-05-01,Epicureanism,9.02,65,11,0.591
2017-06-01,Epicureanism,8.47,70,17,0.352
2017-07-01,Epicureanism,11.29,68,15,0.135
2017-08-01,Epicureanism,9.47,49,24,0.232
2017-09-01,Epicureanism,8.57,61,24,0.423
2017-10-01,Epicureanism,12.54,96,25,0.551
2017-11-01,Epicureanism,12.77,83,21,0.11
2017-12-01,Epicureanism,8.77,72,17,0.074
2018-01-01,Epicureanism,6.27,28,16,0.525
2018-02-01,Epicureanism,12.08,76,15,0.347
2018-03-01,Epicureanism,8.77,63,20,0.196
2018-04-01,Epicureanism,11.78,92,27,0.364
2018-05-01,Epicureanism,6.33,31,15,-0.016
2018-06-01,Epicureanism,12.12,92,20,0.3
2018-07-01,Epicureanism,7.98,52,20,0.339
2018-08-01,Epicureanism,11.94,70,16,0.411
2018-09-01,Epicureanism,10.57,50,16,0.178
2018-10-01,Epicureanism,8.7,68,24,0.31
2018-11-01,Epicureanism,9.86,48,25,0.189
2018-12-01,Epicureanism,12.12,67,15,0.331
2019-01-01,Epicureanism,11.03,60,18,0.193
2019-02-01,Epicureanism,12.05,95,19,0.251
2019-03-01,Epicureanism,14.9,105,25,0.181
2019-04-01,Epicureanism,7.89,60,13,0.378
2019-05-01,Epicureanism,14.32,75,19,0.403
2019-06-01,Epicureanism,11.36,78,23,0.272
2019-07-01,Epicureanism,9.42,62,24,0.305
2019-08-01,Epicureanism,8.63,66,20,0.126
2019-09-01,Epicureanism,10.98,88,26,0.264
2019-10-01,Epicureanism,13.27,56,18,0.294
2019-11-01,Epicureanism,11.24,79,33,0.614
2019-12-01,Epicureanism,14.58,64,40,0.167
2020-01-01,Epicureanism,8.72,57,23,0.476
2020-02-01,Epicureanism,11.67,63,31,0.42
2020-03-01,Epicureanism,9.26,51,27,0.334
2020-04-01,Epicureanism,12.56,71,27,0.511
2020-05-01,Epicureanism,13.67,93,21,0.345
2020-06-01,Epicureanism,11.12,62,26,0.347
2020-07-01,Epicureanism,6.83,50,17,0.294
2020-08-01,Epicureanism,12.5,74,32,0.447
2020-09-01,Epicureanism,13.04,59,28,0.432
2020-10-01,Epicureanism,13.05,98,17,0.225
2020-11-01,Epicureanism,14.78,80,28,0.142
2020-12-01,Epicureanism,10.23,62,29,0.276
2021-01-01,Epicureanism,13.8,98,31,0.204
2021-02-01,Epicureanism,14.89,83,32,0.292
2021-03-01,Epicureanism,9.02,40,15,0.448
2021-04-01,Epicureanism,13.28,77,25,0.245
2021-05-01,Epicureanism,11.7,96,33,0.295
2021-06-01,Epicureanism,12.62,87,30,0.307
2021-07-01,Epicureanism,13.54,95,35,0.402
2021-08-01,Epicureanism,11.94,82,24,0.03
2021-09-01,Epicureanism,11.63,59,27,0.227
2021-10-01,Epicureanism,13.12,78,22,0.325
2021-11-01,Epicureanism,10.94,80,27,0.444
2021-12-01,Epicureanism,11.01,51,22,0.241
2022-01-01,Epicureanism,14.61,78,29,0.075
2022-02-01,Epicureanism,11.02,59,26,0.374
2022-03-01,Epicureanism,14.72,89,42,0.224
2022-04-01,Epicureanism,14.38,120,19,0.157
2022-05-01,Epicureanism,10.07,45,27,0.225
2022-06-01,Epicureanism,12.24,78,21,0.278
2022-07-01,Epicureanism,16.05,79,32,0.227
2022-08-01,Epicureanism,11.77,97,15,0.035
2022-09-01,Epicureanism,12.87,60,22,0.408
2022-10-01,Epicureanism,14.79,87,31,0.453
2022-11-01,Epicureanism,15.5,113,20,0.378
2022-12-01,Epicureanism,13.5,97,28,0.163
2013-01-01,Existentialism,18.39,208,94,0.161
2013-02-01,Existentialism,22.48,327,95,0.219
2013-03-01,Existentialism,21.21,294,82,0.299
2013-04-01,Existentialism,25.68,398,90,0.096
2013-05-01,Existentialism,19.55,278,113,0.121
2013-06-01,Existentialism,19.23,231,82,0.164
2013-07-01,Existentialism,20.28,285,97,0.038
2013-08-01,Existentialism,19.48,209,91,0.102
2013-09-01,Existentialism,22.84,251,115,0.143
2013-10-01,Existentialism,15.65,235,97,0.305
2013-11-01,Existentialism,17.39,211,116,0.232
2013-12-01,Existentialism,17.41,263,76,0.223
2014-01-01,Existentialism,23.52,360,142,0.302
2014-02-01,Existentialism,25.85,403,150,0.184
2014-03-01,Existentialism,20.46,329,103,0.247
2014-04-01,Existentialism,20.33,244,134,0.188
2014-05-01,Existentialism,21.1,234,74,0.232
2014-06-01,Existentialism,24.43,325,77,0.13
2014-07-01,Existentialism,18.22,210,112,-0.093
2014-08-01,Existentialism,21.77,293,98,0.184
2014-09-01,Existentialism,24.04,344,147,0.371
2014-10-01,Existentialism,22.67,322,143,0.311
2014-11-01,Existentialism,21.79,252,64,0.316
2014-12-01,Existentialism,24.28,238,152,0.348
2015-01-01,Existentialism,13.22,159,60,0.211
2015-02-01,Existentialism,23.42,225,112,0.224
2015-03-01,Existentialism,19.48,309,102,0.126
2015-04-01,Existentialism,16.01,181,103,0.162
2015-05-01,Existentialism,23.09,224,64,0.274
2015-06-01,Existentialism,25.73,222,119,0.344
2015-07-01,Existentialism,21.25,294,117,0.183
2015-08-01,Existentialism,24.58,338,138,0.146
2015-09-01,Existentialism,26.61,300,147,0.2
2015-10-01,Existentialism,25.78,232,84,0.272
2015-11-01,Existentialism,26.81,317,105,0.027
2015-12-01,Existentialism,24.17,266,100,-0.076
2016-01-01,Existentialism,22.23,313,132,0.134
2016-02-01,Existentialism,17.32,234,66,0.054
2016-03-01,Existentialism,21.51,247,76,0.139
2016-04-01,Existentialism,19.85,203,131,0.182
2016-05-01,Existentialism,29.01,484,79,0.146
2016-06-01,Existentialism,22.1,270,149,0.374
2016-07-01,Existentialism,23.12,328,126,0.239
2016-08-01,Existentialism,24.53,235,149,0.236
2016-09-01,Existentialism,23.13,289,90,0.275
2016-10-01,Existentialism,28.21,243,78,0.063
2016-11-01,Existentialism,21.38,270,122,0.325
2016-12-01,Existentialism,23.96,395,146,0.191
2017-01-01,Existentialism,21.27,247,121,0.28
2017-02-01,Existentialism,19.66,172,64,0.071
2017-03-01,Existentialism,21.91,190,126,0.014
2017-04-01,Existentialism,23.76,277,138,0.298
2017-05-01,Existentialism,22.71,221,122,0.245
2017-06-01,Existentialism,22.05,190,128,0.092
2017-07-01,Existentialism,20.03,296,123,0.096
2017-08-01,Existentialism,24.13,296,125,0.335
2017-09-01,Existentialism,19.99,216,61,0.057
2017-10-01,Existentialism,26.91,429,126,0.397
2017-11-01,Existentialism,25.0,234,75,0.092
2017-12-01,Existentialism,20.5,337,89,0.277
2018-01-01,Existentialism,24.07,266,105,0.161
2018-02-01,Existentialism,23.29,369,69,0.272
2018-03-01,Existentialism,27.04,364,111,0.135
2018-04-01,Existentialism,30.65,470,97,0.18
2018-05-01,Existentialism,21.54,359,129,0.205
2018-06-01,Existentialism,28.05,304,183,0.08
2018-07-01,Existentialism,27.77,457,83,0.289
2018-08-01,Existentialism,30.81,360,202,0.138
2018-09-01,Existentialism,29.97,349,144,0.173
2018-10-01,Existentialism,27.62,311,108,0.081
2018-11-01,Existentialism,29.46,381,89,-0.107
2018-12-01,Existentialism,28.57,277,135,0.177
2019-01-01,Existentialism,34.73,453,206,0.49
2019-02-01,Existentialism,32.11,416,179,0.294
2019-03-01,Existentialism,38.29,567,111,0.198
2019-04-01,Existentialism,32.94,507,99,0.168
2019-05-01,Existentialism,31.54,382,137,0.203
2019-06-01,Existentialism,29.67,325,116,0.266
2019-07-01,Existentialism,29.34,310,107,0.058
2019-08-01,Existentialism,30.54,306,117,0.334
2019-09-01,Existentialism,36.63,325,218,0.286
2019-10-01,Existentialism,37.9,427,245,0.286
2019-11-01,Existentialism,32.17,343,140,0.253
2019-12-01,Existentialism,40.14,663,256,0.202
2020-01-01,Existentialism,36.55,478,146,0.281
2020-02-01,Existentialism,37.94,429,176,0.271
2020-03-01,Existentialism,41.84,555,151,0.158
2020-04-01,Existentialism,39.19,375,207,0.131
2020-05-01,Existentialism,35.19,427,235,0.212
2020-06-01,Existentialism,32.83,448,169,0.386
2020-07-01,Existentialism,28.54,357,118,0.051
2020-08-01,Existentialism,32.34,381,172,0.024
2020-09-01,Existentialism,33.37,559,107,0.22
2020-10-01,Existentialism,30.54,482,192,0.206
2020-11-01,Existentialism,32.61,445,154,0.221
2020-12-01,Existentialism,32.73,431,148,0.229
2021-01-01,Existentialism,31.33,426,159,0.173
2021-02-01,Existentialism,29.88,301,156,0.379
2021-03-01,Existentialism,32.16,377,96,0.008
2021-04-01,Existentialism,32.8,286,179,0.101
2021-05-01,Existentialism,28.03,347,103,0.188
2021-06-01,Existentialism,35.36,458,198,0.003
2021-07-01,Existentialism,30.66,316,185,0.179
2021-08-01,Existentialism,30.84,509,184,0.399
2021-09-01,Existentialism,32.73,525,162,0.203
2021-10-01,Existentialism,31.13,450,150,0.228
2021-11-01,Existentialism,33.12,427,109,0.049
2021-12-01,Existentialism,30.95,486,181,0.126
2022-01-01,Existentialism,28.08,267,107,0.155
2022-02-01,Existentialism,30.82,464,145,0.162
2022-03-01,Existentialism,26.13,247,101,0.354
2022-04-01,Existentialism,29.72,448,96,0.267
2022-05-01,Existentialism,29.12,312,153,0.067
2022-06-01,Existentialism,28.42,448,83,0.23
2022-07-01,Existentialism,28.48,465,163,0.26
2022-08-01,Existentialism,23.05,222,92,0.337
2022-09-01,Existentialism,26.88,330,73,0.39
2022-10-01,Existentialism,28.63,476,137,0.078
2022-11-01,Existentialism,28.65,357,83,0.103
2022-12-01,Existentialism,24.92,390,95,0.049
2013-01-01,FIRE Movement,7.65,179,89,0.539
2013-02-01,FIRE Movement,5.51,133,37,0.663
2013-03-01,FIRE Movement,5.0,127,27,0.505
2013-04-01,FIRE Movement,7.25,181,60,0.525
2013-05-01,FIRE Movement,8.1,191,89,0.642
2013-06-01,FIRE Movement,8.73,176,77,0.315
2013-07-01,FIRE Movement,7.71,214,40,0.562
2013-08-01,FIRE Movement,5.96,131,70,0.499
2013-09-01,FIRE Movement,9.87,166,106,0.568
2013-10-01,FIRE Movement,7.2,130,41,0.442
2013-11-01,FIRE Movement,5.72,136,65,0.402
2013-12-01,FIRE Movement,6.68,180,54,0.517
2014-01-01,FIRE Movement,5.0,83,37,0.698
2014-02-01,FIRE Movement,6.9,105,56,0.603
2014-03-01,FIRE Movement,9.62,253,104,0.439
2014-04-01,FIRE Movement,8.69,233,83,0.339
2014-05-01,FIRE Movement,12.34,221,64,0.298
2014-06-01,FIRE Movement,7.1,137,83,0.658
2014-07-01,FIRE Movement,9.46,220,55,0.385
2014-08-01,FIRE Movement,10.49,195,107,0.461
2014-09-01,FIRE Movement,15.25,401,143,0.659
2014-10-01,FIRE Movement,8.77,136,54,0.306
2014-11-01,FIRE Movement,5.31,77,32,0.679
2014-12-01,FIRE Movement,11.1,188,123,0.47
2015-01-01,FIRE Movement,14.26,257,112,0.362
2015-02-01,FIRE Movement,7.81,122,74,0.47
2015-03-01,FIRE Movement,11.41,170,96,0.413
2015-04-01,FIRE Movement,12.69,312,127,0.553
2015-05-01,FIRE Movement,12.16,198,100,0.422
2015-06-01,FIRE Movement,9.6,257,66,0.271
2015-07-01,FIRE Movement,7.24,139,54,0.474
2015-08-01,FIRE Movement,9.2,215,101,0.337
2015-09-01,FIRE Movement,10.93,188,89,0.525
2015-10-01,FIRE Movement,12.39,215,79,0.358
2015-11-01,FIRE Movement,10.78,238,124,0.441
2015-12-01,FIRE Movement,8.75,191,92,0.522
2016-01-01,FIRE Movement,11.67,289,61,0.475
2016-02-01,FIRE Movement,13.62,335,163,0.53
2016-03-01,FIRE Movement,13.22,309,130,0.582
2016-04-01,FIRE Movement,10.62,215,63,0.361
2016-05-01,FIRE Movement,13.62,361,89,0.492
2016-06-01,FIRE Movement,18.05,410,177,0.1
2016-07-01,FIRE Movement,12.1,337,126,0.53
2016-08-01,FIRE Movement,11.01,280,72,0.464
2016-09-01,FIRE Movement,22.86,334,152,0.382
2016-10-01,FIRE Movement,20.91,387,147,0.538
2016-11-01,FIRE Movement,22.24,489,202,0.641
2016-12-01,FIRE Movement,18.23,439,110,0.443
2017-01-01,FIRE Movement,24.71,536,137,0.387
2017-02-01,FIRE Movement,24.37,609,236,0.52
2017-03-01,FIRE Movement,19.83,356,206,0.34
2017-04-01,FIRE Movement,29.9,496,251,0.421
2017-05-01,FIRE Movement,27.14,400,201,0.647
2017-06-01,FIRE Movement,26.52,584,210,0.507
